record_name	protein_id	gene	locus_tag	EC_number	product	db_xref
NC_000913	NP_416511.4	yeeX	b2007	N/A	DUF496 domain-containing protein YeeX	UniProtKB/Swiss-Prot:P0A8M6', 'ASAP:ABE-0006663', 'ECOCYC:G7087', 'EcoGene:EG13391', 'GeneID:946541
NC_000913	NP_416512.1	yeeA	b2008	N/A	putative transporter YeeA	UniProtKB/Swiss-Prot:P33011', 'ASAP:ABE-0006667', 'ECOCYC:EG11891', 'EcoGene:EG11891', 'GeneID:946545
NC_000913	NP_416513.1	sbmC	b2009	N/A	DNA gyrase inhibitor	UniProtKB/Swiss-Prot:P33012', 'ASAP:ABE-0006670', 'ECOCYC:EG11892', 'EcoGene:EG11892', 'GeneID:946546
NC_000913	NP_416514.4	dacD	b2010	3.5.2.6	D-alanyl-D-alanine carboxypeptidase DacD	UniProtKB/Swiss-Prot:P33013', 'ASAP:ABE-0006680', 'ECOCYC:EG11893', 'EcoGene:EG11893', 'GeneID:946518
NC_000913	NP_416515.1	sbcB	b2011	3.1.11.1	exodeoxyribonuclease I	UniProtKB/Swiss-Prot:P04995', 'ASAP:ABE-0006686', 'ECOCYC:EG10926', 'EcoGene:EG10926', 'GeneID:946529
NC_000913	NP_416516.1	yeeD	b2012	N/A	putative sulfurtransferase YeeD	UniProtKB/Swiss-Prot:P33014', 'ASAP:ABE-0006688', 'ECOCYC:EG11894', 'EcoGene:EG11894', 'GeneID:946539
NC_000913	NP_416517.1	yeeE	b2013	N/A	inner membrane protein YeeE	UniProtKB/Swiss-Prot:P33015', 'ASAP:ABE-0006691', 'ECOCYC:EG11895', 'EcoGene:EG11895', 'GeneID:946526
NC_000913	NP_416518.2	plaP	b2014	N/A	putrescine:H(+) symporter PlaP	UniProtKB/Swiss-Prot:P0AA47', 'ASAP:ABE-0006696', 'ECOCYC:EG11896', 'EcoGene:EG11896', 'GeneID:946533
NC_000913	YP_002791246.1	yoeI	b4678	N/A	uncharacterized protein YoeI	UniProtKB/Swiss-Prot:C1P606', 'ASAP:ABE-0285221', 'ECOCYC:G0-10643', 'EcoGene:EG14483', 'GeneID:7751643
NC_000913	NP_416519.4	yeeY	b2015	N/A	putative DNA-binding transcriptional regulator YeeY	UniProtKB/Swiss-Prot:P76369', 'ASAP:ABE-0006700', 'ECOCYC:G7088', 'EcoGene:EG13392', 'GeneID:946532
NC_000913	NP_416520.1	yeeZ	b2016	N/A	putative epimerase YeeZ	UniProtKB/Swiss-Prot:P0AD12', 'ASAP:ABE-0006702', 'ECOCYC:G7089', 'EcoGene:EG13393', 'GeneID:946538
NC_000913	YP_588458.1	yoeB	b4539	N/A	ribosome-dependent mRNA interferase toxin YoeB	UniProtKB/Swiss-Prot:P69348', 'ASAP:ABE-0285060', 'ECOCYC:G0-9121', 'EcoGene:EG14356', 'GeneID:1450274
NC_000913	NP_416521.2	yefM	b2017	N/A	YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor	UniProtKB/Swiss-Prot:P69346', 'ASAP:ABE-0006705', 'ECOCYC:EG12844', 'EcoGene:EG12844', 'GeneID:946542
NC_000913	NP_416522.1	hisL	b2018	N/A	his operon leader peptide	UniProtKB/Swiss-Prot:P60995', 'ASAP:ABE-0006710', 'ECOCYC:EG11269', 'EcoGene:EG11269', 'GeneID:946547
NC_000913	NP_416523.1	hisG	b2019	2.4.2.17	ATP phosphoribosyltransferase	UniProtKB/Swiss-Prot:P60757', 'ASAP:ABE-0006713', 'ECOCYC:EG10449', 'EcoGene:EG10449', 'GeneID:946549
NC_000913	NP_416524.1	hisD	b2020	N/A	histidinal/histidinol dehydrogenase	UniProtKB/Swiss-Prot:P06988', 'ASAP:ABE-0006715', 'ECOCYC:EG10447', 'EcoGene:EG10447', 'GeneID:946531
NC_000913	NP_416525.1	hisC	b2021	2.6.1.9	histidinol-phosphate aminotransferase	UniProtKB/Swiss-Prot:P06986', 'ASAP:ABE-0006717', 'ECOCYC:EG10446', 'EcoGene:EG10446', 'GeneID:946551
NC_000913	NP_416526.4	hisB	b2022	3.1.3.15', '4.2.1.19	imidazoleglycerol-phosphate dehydratase/histidinol-phosphatase	UniProtKB/Swiss-Prot:P06987', 'ASAP:ABE-0006720', 'ECOCYC:EG10445', 'EcoGene:EG10445', 'GeneID:946552
NC_000913	NP_416527.1	hisH	b2023	4.3.2.10	imidazole glycerol phosphate synthase subunit HisH	UniProtKB/Swiss-Prot:P60595', 'ASAP:ABE-0006722', 'ECOCYC:EG10450', 'EcoGene:EG10450', 'GeneID:946544
NC_000913	NP_416528.2	hisA	b2024	5.3.1.16	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase	UniProtKB/Swiss-Prot:P10371', 'ASAP:ABE-0006725', 'ECOCYC:EG10444', 'EcoGene:EG10444', 'GeneID:946521
NC_000913	NP_416529.1	hisF	b2025	4.3.2.10	imidazole glycerol phosphate synthase subunit HisF	UniProtKB/Swiss-Prot:P60664', 'ASAP:ABE-0006727', 'ECOCYC:EG10448', 'EcoGene:EG10448', 'GeneID:946516
NC_000913	NP_416530.1	hisI	b2026	3.5.4.19', '3.6.1.31	putative bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase	UniProtKB/Swiss-Prot:P06989', 'ASAP:ABE-0006729', 'ECOCYC:EG10451', 'EcoGene:EG10451', 'GeneID:946515
NC_000913	NP_416531.4	wzzB	b2027	N/A	regulator of length of O-antigen component of lipopolysaccharide chains	UniProtKB/Swiss-Prot:P76372', 'ASAP:ABE-0006731', 'ECOCYC:G7090', 'EcoGene:EG13406', 'GeneID:946553
NC_000913	NP_416532.1	ugd	b2028	1.1.1.22	UDP-glucose 6-dehydrogenase	UniProtKB/Swiss-Prot:P76373', 'ASAP:ABE-0006734', 'ECOCYC:G7091', 'EcoGene:EG13407', 'GeneID:946571
NC_000913	NP_416533.1	gnd	b2029	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating	UniProtKB/Swiss-Prot:P00350', 'ASAP:ABE-0006737', 'ECOCYC:EG10411', 'EcoGene:EG10411', 'GeneID:946554
NC_000913	NP_416535.1	insH-7	b2030	N/A	IS5 transposase and trans-activator	UniProtKB/Swiss-Prot:P0CE54', 'ASAP:ABE-0006742', 'ECOCYC:G7092', 'EcoGene:EG60035', 'GeneID:946577
NC_000913	NP_416536.1	wbbK	b2032	N/A	putative lipopolysaccharide biosynthesis protein	UniProtKB/Swiss-Prot:P37751', 'ASAP:ABE-0006747', 'ECOCYC:EG11985', 'EcoGene:EG11985', 'GeneID:946555
NC_000913	NP_416537.1	wbbJ	b2033	N/A	putative acyl transferase	UniProtKB/Swiss-Prot:P37750', 'ASAP:ABE-0006749', 'ECOCYC:EG11984', 'EcoGene:EG11984', 'GeneID:946556
NC_000913	NP_416538.1	wbbI	b2034	2.4.1.-	beta-1,6-galactofuranosyltransferase	UniProtKB/Swiss-Prot:P37749', 'ASAP:ABE-0006751', 'ECOCYC:EG11983', 'EcoGene:EG11983', 'GeneID:947041
NC_000913	NP_416539.1	wbbH	b2035	N/A	putative O-antigen polymerase	UniProtKB/Swiss-Prot:P37748', 'ASAP:ABE-0006753', 'ECOCYC:EG11982', 'EcoGene:EG11982', 'GeneID:945179
NC_000913	NP_416540.1	glf	b2036	5.4.99.9	UDP-galactopyranose mutase	UniProtKB/Swiss-Prot:P37747', 'ASAP:ABE-0006755', 'ECOCYC:EG11981', 'EcoGene:EG11981', 'GeneID:945235
NC_000913	NP_416541.1	rfbX	b2037	N/A	polyisoprenol-linked O-antigen repeat unit flippase	UniProtKB/Swiss-Prot:P37746', 'ASAP:ABE-0006757', 'ECOCYC:EG11980', 'EcoGene:EG11980', 'GeneID:946557
NC_000913	NP_416542.1	rfbC	b2038	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase	UniProtKB/Swiss-Prot:P37745', 'ASAP:ABE-0006759', 'ECOCYC:EG11979', 'EcoGene:EG11979', 'GeneID:947482
NC_000913	NP_416543.1	rfbA	b2039	2.7.7.24	dTDP-glucose pyrophosphorylase	UniProtKB/Swiss-Prot:P37744', 'ASAP:ABE-0006762', 'ECOCYC:EG11978', 'EcoGene:EG11978', 'GeneID:945154
NC_000913	NP_416544.1	rfbD	b2040	1.1.1.133	dTDP-4-dehydrorhamnose reductase	UniProtKB/Swiss-Prot:P37760', 'ASAP:ABE-0006764', 'ECOCYC:EG12411', 'EcoGene:EG12411', 'GeneID:947117
NC_000913	NP_416545.1	rfbB	b2041	4.2.1.46	dTDP-glucose 4,6-dehydratase 1	UniProtKB/Swiss-Prot:P37759', 'ASAP:ABE-0006766', 'ECOCYC:EG12412', 'EcoGene:EG12412', 'GeneID:945276
NC_000913	NP_416546.1	galF	b2042	N/A	UTP:glucose-1-phosphate uridylyltransferase, low activity	UniProtKB/Swiss-Prot:P0AAB6', 'ASAP:ABE-0006771', 'ECOCYC:G7093', 'EcoGene:EG13578', 'GeneID:946560
NC_000913	NP_416547.1	wcaM	b2043	N/A	putative colanic acid biosynthesis protein WcaM	UniProtKB/Swiss-Prot:P71244', 'ASAP:ABE-0006774', 'ECOCYC:G7094', 'EcoGene:EG12651', 'GeneID:946561
NC_000913	NP_416548.1	wcaL	b2044	N/A	putative colanic biosynthesis glycosyl transferase	UniProtKB/Swiss-Prot:P71243', 'ASAP:ABE-0006777', 'ECOCYC:G7095', 'EcoGene:EG12652', 'GeneID:946565
NC_000913	NP_416549.1	wcaK	b2045	N/A	putative colanic acid biosynthesis pyruvyl transferase	UniProtKB/Swiss-Prot:P71242', 'ASAP:ABE-0006780', 'ECOCYC:G7096', 'EcoGene:EG13577', 'GeneID:946569
NC_000913	NP_416550.1	wzxC	b2046	N/A	M-antigen undecaprenyl disphosphate flippase	UniProtKB/Swiss-Prot:P77377', 'ASAP:ABE-0006783', 'ECOCYC:G7097', 'EcoGene:EG13576', 'GeneID:946581
NC_000913	NP_416551.1	wcaJ	b2047	2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	UniProtKB/Swiss-Prot:P71241', 'ASAP:ABE-0006785', 'ECOCYC:G7098', 'EcoGene:EG13575', 'GeneID:946583
NC_000913	NP_416552.1	cpsG	b2048	5.4.2.8	phosphomannomutase	UniProtKB/Swiss-Prot:P24175', 'ASAP:ABE-0006788', 'ECOCYC:EG10162', 'EcoGene:EG10162', 'GeneID:946574
NC_000913	NP_416553.1	cpsB	b2049	2.7.7.13	mannose-1-phosphate guanylyltransferase	UniProtKB/Swiss-Prot:P24174', 'ASAP:ABE-0006791', 'ECOCYC:EG10161', 'EcoGene:EG10161', 'GeneID:946580
NC_000913	NP_416554.1	wcaI	b2050	N/A	putative colanic biosynthesis glycosyl transferase	UniProtKB/Swiss-Prot:P32057', 'ASAP:ABE-0006794', 'ECOCYC:EG11790', 'EcoGene:EG11790', 'GeneID:946588
NC_000913	NP_416555.2	gmm	b2051	3.2.1.42	GDP-mannose mannosyl hydrolase	UniProtKB/Swiss-Prot:P32056', 'ASAP:ABE-0006796', 'ECOCYC:EG11789', 'EcoGene:EG11789', 'GeneID:946559
NC_000913	NP_416556.1	fcl	b2052	1.1.1.271	GDP-L-fucose synthase	UniProtKB/Swiss-Prot:P32055', 'ASAP:ABE-0006801', 'ECOCYC:EG11788', 'EcoGene:EG11788', 'GeneID:946563
NC_000913	NP_416557.1	gmd	b2053	4.2.1.47	GDP-mannose 4,6-dehydratase	UniProtKB/Swiss-Prot:P0AC88', 'ASAP:ABE-0006803', 'ECOCYC:EG11787', 'EcoGene:EG11787', 'GeneID:946562
NC_000913	NP_416558.1	wcaF	b2054	N/A	putative acyl transferase	UniProtKB/Swiss-Prot:P0ACD2', 'ASAP:ABE-0006805', 'ECOCYC:G7099', 'EcoGene:EG13574', 'GeneID:946578
NC_000913	NP_416559.1	wcaE	b2055	N/A	putative colanic acid biosynthesis glycosyl transferase	UniProtKB/Swiss-Prot:P71239', 'ASAP:ABE-0006807', 'ECOCYC:G7100', 'EcoGene:EG13573', 'GeneID:946543
NC_000913	NP_416560.1	wcaD	b2056	N/A	putative colanic acid polymerase	UniProtKB/Swiss-Prot:P71238', 'ASAP:ABE-0006809', 'ECOCYC:G7101', 'EcoGene:EG13572', 'GeneID:946550
NC_000913	NP_416561.1	wcaC	b2057	N/A	putative colanic acid biosynthesis glycosyl transferase	UniProtKB/Swiss-Prot:P71237', 'ASAP:ABE-0006811', 'ECOCYC:G7102', 'EcoGene:EG13571', 'GeneID:946579
NC_000913	NP_416562.1	wcaB	b2058	N/A	putative colanic acid biosynthesis acyl transferase	UniProtKB/Swiss-Prot:P0ACC9', 'ASAP:ABE-0006813', 'ECOCYC:G7103', 'EcoGene:EG13570', 'GeneID:946573
NC_000913	NP_416563.1	wcaA	b2059	N/A	putative colanic acid biosynthesis glycosyl transferase	UniProtKB/Swiss-Prot:P77414', 'ASAP:ABE-0006816', 'ECOCYC:G7104', 'EcoGene:EG13569', 'GeneID:946570
NC_000913	NP_416564.4	wzc	b2060	2.7.10.1', '2.7.10.2', '2.7.12.1	protein-tyrosine kinase Wzc	UniProtKB/Swiss-Prot:P76387', 'ASAP:ABE-0006819', 'ECOCYC:G7105', 'EcoGene:EG13568', 'GeneID:946567
NC_000913	NP_416565.1	wzb	b2061	3.1.3.48	protein-tyrosine phosphatase	UniProtKB/Swiss-Prot:P0AAB2', 'ASAP:ABE-0006822', 'ECOCYC:G7106', 'EcoGene:EG13567', 'GeneID:946564
NC_000913	NP_416566.1	wza	b2062	N/A	outer membrane polysaccharide export protein Wza	UniProtKB/Swiss-Prot:P0A930', 'ASAP:ABE-0006825', 'ECOCYC:G7107', 'EcoGene:EG13566', 'GeneID:946558
NC_000913	NP_416567.4	yegH	b2063	N/A	inner membrane protein YegH	UniProtKB/Swiss-Prot:P76389', 'ASAP:ABE-0006830', 'ECOCYC:G7108', 'EcoGene:EG14051', 'GeneID:946566
NC_000913	NP_416568.1	asmA	b2064	N/A	putative assembly protein AsmA	UniProtKB/Swiss-Prot:P28249', 'ASAP:ABE-0006833', 'ECOCYC:EG11361', 'EcoGene:EG11361', 'GeneID:946582
NC_000913	NP_416569.1	dcd	b2065	3.5.4.13	dCTP deaminase	UniProtKB/Swiss-Prot:P28248', 'ASAP:ABE-0006835', 'ECOCYC:EG11418', 'EcoGene:EG11418', 'GeneID:946593
NC_000913	NP_416570.2	udk	b2066	2.7.1.213', '2.7.1.48	uridine/cytidine kinase	UniProtKB/Swiss-Prot:P0A8F4', 'ASAP:ABE-0006840', 'ECOCYC:EG11701', 'EcoGene:EG11701', 'GeneID:946597
NC_000913	NP_416571.1	dgcE	b2067	N/A	putative diguanylate cyclase DgcE	UniProtKB/Swiss-Prot:P38097', 'ASAP:ABE-0006845', 'ECOCYC:EG12396', 'EcoGene:EG12396', 'GeneID:946600
NC_000913	NP_416572.1	alkA	b2068	3.2.2.21	DNA-3-methyladenine glycosylase 2	UniProtKB/Swiss-Prot:P04395', 'ASAP:ABE-0006848', 'ECOCYC:EG11222', 'EcoGene:EG11222', 'GeneID:947371
NC_000913	NP_416573.4	yegD	b2069	N/A	HSP70 family protein YegD	UniProtKB/Swiss-Prot:P36928', 'ASAP:ABE-0006856', 'ECOCYC:EG12200', 'EcoGene:EG12200', 'GeneID:947234
NC_000913	NP_416574.1	yegI	b2070	N/A	protein kinase YegI	UniProtKB/Swiss-Prot:P76393', 'ASAP:ABE-0006858', 'ECOCYC:G7109', 'EcoGene:EG14052', 'GeneID:947159
NC_000913	NP_416575.1	yegJ	b2071	N/A	DUF2314 domain-containing protein YegJ	UniProtKB/Swiss-Prot:P76394', 'ASAP:ABE-0006863', 'ECOCYC:G7110', 'EcoGene:EG14053', 'GeneID:947201
NC_000913	NP_416576.1	pphC	b2072	3.1.3.16	protein-serine/threonine phosphatase PphC	UniProtKB/Swiss-Prot:P76395', 'ASAP:ABE-0006865', 'ECOCYC:G7111', 'EcoGene:EG14054', 'GeneID:947269
NC_000913	NP_416577.1	yegL	b2073	N/A	IPR002035 domain-containing protein YegL	UniProtKB/Swiss-Prot:P76396', 'ASAP:ABE-0006867', 'ECOCYC:G7112', 'EcoGene:EG14055', 'GeneID:946602
NC_000913	YP_002791247.1	ibsA	b4667	N/A	toxic peptide IbsA	UniProtKB/Swiss-Prot:C1P607', 'ECOCYC:G0-10633', 'EcoGene:EG14472', 'GeneID:7751625
NC_000913	YP_002791248.1	ibsB	b4668	N/A	putative toxic peptide IbsB	UniProtKB/Swiss-Prot:C1P608', 'ECOCYC:G0-10632', 'EcoGene:EG14473', 'GeneID:7751626
NC_000913	NP_416578.2	mdtA	b2074	N/A	multidrug efflux pump membrane fusion protein MdtA	UniProtKB/Swiss-Prot:P76397', 'ASAP:ABE-0006872', 'ECOCYC:G7113', 'EcoGene:EG14056', 'GeneID:946604
NC_000913	NP_416579.1	mdtB	b2075	N/A	multidrug efflux pump RND permease subunit MdtB	UniProtKB/Swiss-Prot:P76398', 'ASAP:ABE-0006874', 'ECOCYC:G7114', 'EcoGene:EG14057', 'GeneID:946606
NC_000913	NP_416580.1	mdtC	b2076	N/A	multidrug efflux pump RND permease subunit MdtC	UniProtKB/Swiss-Prot:P76399', 'ASAP:ABE-0006877', 'ECOCYC:G7115', 'EcoGene:EG14058', 'GeneID:946608
NC_000913	NP_416581.1	mdtD	b2077	N/A	putative multidrug efflux pump MdtD	UniProtKB/Swiss-Prot:P36554', 'ASAP:ABE-0006879', 'ECOCYC:EG12136', 'EcoGene:EG12136', 'GeneID:946601
NC_000913	NP_416582.1	baeS	b2078	N/A	sensory histidine kinase BaeS	UniProtKB/Swiss-Prot:P30847', 'ASAP:ABE-0006882', 'ECOCYC:EG11617', 'EcoGene:EG11617', 'GeneID:946611
NC_000913	NP_416583.1	baeR	b2079	N/A	DNA-binding transcriptional activator BaeR	UniProtKB/Swiss-Prot:P69228', 'ASAP:ABE-0006884', 'ECOCYC:EG11618', 'EcoGene:EG11618', 'GeneID:946605
NC_000913	NP_416584.4	yegP	b2080	N/A	DUF1508 domain-containing protein YegP	UniProtKB/Swiss-Prot:P76402', 'ASAP:ABE-0006888', 'ECOCYC:G7117', 'EcoGene:EG14059', 'GeneID:947095
NC_000913	NP_416585.1	yegQ	b2081	N/A	putative peptidase YegQ	UniProtKB/Swiss-Prot:P76403', 'ASAP:ABE-0006891', 'ECOCYC:G7118', 'EcoGene:EG14060', 'GeneID:946609
NC_000913	NP_416586.1	ogrK	b2082	N/A	prophage P2 late control protein OgrK	UniProtKB/Swiss-Prot:P37057', 'ASAP:ABE-0006893', 'ECOCYC:G7119', 'EcoGene:EG12425', 'GeneID:945404
NC_000913	NP_416589.2	yegR	b2085	N/A	uncharacterized protein YegR	UniProtKB/Swiss-Prot:P76406', 'ASAP:ABE-0006907', 'ECOCYC:G7122', 'EcoGene:EG14061', 'GeneID:946613
NC_000913	NP_416590.1	yegS	b2086	2.7.1.-	lipid kinase	UniProtKB/Swiss-Prot:P76407', 'ASAP:ABE-0006911', 'ECOCYC:G7123', 'EcoGene:EG14367', 'GeneID:946626
NC_000913	NP_416592.2	insE-5	b2088	N/A	IS3 element protein InsE	UniProtKB/Swiss-Prot:P0CF70', 'ASAP:ABE-0006917', 'ECOCYC:G7125', 'EcoGene:EG60036', 'GeneID:946616
NC_000913	NP_416593.1	insF-5	b2089	N/A	IS3 element protein InsF	UniProtKB/Swiss-Prot:P0CF83', 'ASAP:ABE-0006919', 'ECOCYC:G7126', 'GeneID:946629
NC_000913	NP_416594.1	gatD	b2091	1.1.1.251	galactitol-1-phosphate 5-dehydrogenase	UniProtKB/Swiss-Prot:P0A9S3', 'ASAP:ABE-0006924', 'ECOCYC:EG12417', 'EcoGene:EG12417', 'GeneID:946598
NC_000913	NP_416596.1	gatB	b2093	2.7.1.198', '2.7.1.200	galactitol-specific PTS enzyme IIB component	UniProtKB/Swiss-Prot:P37188', 'ASAP:ABE-0006930', 'ECOCYC:EG12415', 'EcoGene:EG12415', 'GeneID:946610
NC_000913	NP_416597.1	gatA	b2094	2.7.1.198', '2.7.1.200	galactitol-specific PTS enzyme IIA component	UniProtKB/Swiss-Prot:P69828', 'ASAP:ABE-0006932', 'ECOCYC:EG12414', 'EcoGene:EG12414', 'GeneID:946633
NC_000913	NP_416598.1	gatZ	b2095	4.1.2.40	tagatose-1,6-bisphosphate aldolase 2 subunit GatZ	UniProtKB/Swiss-Prot:P0C8J8', 'ASAP:ABE-0006934', 'ECOCYC:G7128', 'EcoGene:EG12418', 'GeneID:946641
NC_000913	NP_416599.2	gatY	b2096	4.1.2.40	tagatose-1,6-bisphosphate aldolase 2 subunit GatY	UniProtKB/Swiss-Prot:P0C8J6', 'ASAP:ABE-0006938', 'ECOCYC:EG12419', 'EcoGene:EG12419', 'GeneID:946636
NC_000913	NP_416600.4	fbaB	b2097	4.1.2.13	fructose-bisphosphate aldolase class I	UniProtKB/Swiss-Prot:P0A991', 'ASAP:ABE-0006941', 'ECOCYC:G7129', 'EcoGene:EG14062', 'GeneID:946632
NC_000913	NP_416601.1	yegT	b2098	N/A	putative transporter YegT	UniProtKB/Swiss-Prot:P76417', 'ASAP:ABE-0006946', 'ECOCYC:G7130', 'EcoGene:EG14063', 'GeneID:946638
NC_000913	NP_416602.1	yegU	b2099	N/A	putative ADP-ribosylglycohydrolase YegU	UniProtKB/Swiss-Prot:P76418', 'ASAP:ABE-0006948', 'ECOCYC:G7131', 'EcoGene:EG14064', 'GeneID:946630
NC_000913	NP_416603.1	yegV	b2100	N/A	putative sugar kinase YegV	UniProtKB/Swiss-Prot:P76419', 'ASAP:ABE-0006950', 'ECOCYC:G7132', 'EcoGene:EG14065', 'GeneID:946637
NC_000913	NP_416604.1	yegW	b2101	N/A	putative DNA-binding transcriptional regulator YegW	UniProtKB/Swiss-Prot:P0ACM5', 'ASAP:ABE-0006952', 'ECOCYC:G7133', 'EcoGene:EG14066', 'GeneID:946639
NC_000913	NP_416605.2	yegX	b2102	N/A	putative hydrolase	UniProtKB/Swiss-Prot:P76421', 'ASAP:ABE-0006955', 'ECOCYC:G7134', 'EcoGene:EG14067', 'GeneID:945543
NC_000913	NP_416606.1	thiD	b2103	2.7.1.49', '2.7.4.7	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	UniProtKB/Swiss-Prot:P76422', 'ASAP:ABE-0006958', 'ECOCYC:G7135', 'EcoGene:EG14068', 'EcoGene:EG20225', 'GeneID:946459
NC_000913	NP_416607.1	thiM	b2104	2.7.1.50	hydroxyethylthiazole kinase	UniProtKB/Swiss-Prot:P76423', 'ASAP:ABE-0006960', 'ECOCYC:M007', 'EcoGene:EG14069', 'GeneID:945142
NC_000913	NP_416608.1	rcnR	b2105	N/A	DNA-binding transcriptional repressor RcnR	UniProtKB/Swiss-Prot:P64530', 'ASAP:ABE-0006964', 'ECOCYC:G7137', 'EcoGene:EG14070', 'GeneID:947114
NC_000913	NP_416609.1	rcnA	b2106	N/A	Ni(2(+))/Co(2(+)) exporter	UniProtKB/Swiss-Prot:P76425', 'ASAP:ABE-0006968', 'ECOCYC:G7138', 'EcoGene:EG14071', 'GeneID:949078
NC_000913	NP_416610.4	rcnB	b2107	N/A	periplasmic protein involved in nickel/cobalt export	UniProtKB/Swiss-Prot:P64534', 'ASAP:ABE-0006970', 'ECOCYC:G7139', 'EcoGene:EG14072', 'GeneID:949080
NC_000913	NP_416611.1	yehA	b2108	N/A	putative fimbrial adhesin YehA	UniProtKB/Swiss-Prot:P33340', 'ASAP:ABE-0006972', 'ECOCYC:EG11987', 'EcoGene:EG11987', 'GeneID:946642
NC_000913	NP_416612.1	yehB	b2109	N/A	putative fimbrial usher protein YehB	UniProtKB/Swiss-Prot:P33341', 'ASAP:ABE-0006974', 'ECOCYC:EG11988', 'EcoGene:EG11988', 'GeneID:946617
NC_000913	NP_416613.1	yehC	b2110	N/A	putative fimbrial chaperone YehC	UniProtKB/Swiss-Prot:P33342', 'ASAP:ABE-0006978', 'ECOCYC:EG11989', 'EcoGene:EG11989', 'GeneID:946621
NC_000913	NP_416614.1	yehD	b2111	N/A	putative fimbrial protein YehD	UniProtKB/Swiss-Prot:P33343', 'ASAP:ABE-0006980', 'ECOCYC:EG11990', 'EcoGene:EG11990', 'GeneID:946619
NC_000913	NP_416615.1	yehE	b2112	N/A	DUF2574 domain-containing protein YehE	UniProtKB/Swiss-Prot:P33344', 'ASAP:ABE-0006984', 'ECOCYC:EG11991', 'EcoGene:EG11991', 'GeneID:946615
NC_000913	NP_416616.4	mrp	b2113	N/A	P-loop NTPase family protein	UniProtKB/Swiss-Prot:P0AF08', 'ASAP:ABE-0006987', 'ECOCYC:EG10611', 'EcoGene:EG10611', 'GeneID:946627
NC_000913	NP_416617.1	metG	b2114	6.1.1.10	methionine--tRNA ligase	UniProtKB/Swiss-Prot:P00959', 'ASAP:ABE-0006991', 'ECOCYC:EG10586', 'EcoGene:EG10586', 'GeneID:946643
NC_000913	YP_009518799.1	yehF	b2115	N/A	putative protein YehF	ASAP:ABE-0006997', 'ECOCYC:EG11992', 'GeneID:946650
NC_000913	NP_416621.1	yehI	b2118	N/A	DUF4132 domain-containing protein YehI	UniProtKB/Swiss-Prot:P33346', 'ASAP:ABE-0007003', 'ECOCYC:EG11995', 'EcoGene:EG11995', 'GeneID:946649
NC_000913	YP_588459.1	yehK	b4541	N/A	uncharacterized protein YehK	UniProtKB/Swiss-Prot:P33347', 'ASAP:ABE-0285062', 'ECOCYC:G0-10458', 'EcoGene:EG11997', 'GeneID:4056035
NC_000913	NP_416623.2	yehL	b2119	N/A	putative AAA(+) MoxR family ATPase YehL	UniProtKB/Swiss-Prot:P33348', 'ASAP:ABE-0007006', 'ECOCYC:EG11998', 'EcoGene:EG11998', 'GeneID:946656
NC_000913	NP_416624.1	yehM	b2120	N/A	putative YehN	UniProtKB/Swiss-Prot:P33349', 'ASAP:ABE-0007008', 'ECOCYC:EG11999', 'EcoGene:EG11999', 'GeneID:946651
NC_000913	NP_416625.1	yehP	b2121	N/A	VWA domain-containing protein YehP	UniProtKB/Swiss-Prot:P33352', 'ASAP:ABE-0007013', 'ECOCYC:EG12002', 'EcoGene:EG12002', 'GeneID:946652
NC_000913	YP_009518800.1	yehQ	b2122	N/A	SWIM zinc finger domains-containing protein YehQ	UniProtKB/Swiss-Prot:P33353', 'ASAP:ABE-0007015', 'ECOCYC:EG12003', 'EcoGene:EG12003', 'GeneID:946654
NC_000913	NP_416627.2	yehR	b2123	N/A	DUF1307 domain-containing lipoprotein YehR	UniProtKB/Swiss-Prot:P33354', 'ASAP:ABE-0007018', 'ECOCYC:EG12004', 'EcoGene:EG12004', 'GeneID:949023
NC_000913	NP_416628.1	yehS	b2124	N/A	conserved protein YehS	UniProtKB/Swiss-Prot:P33355', 'ASAP:ABE-0007021', 'ECOCYC:EG12005', 'EcoGene:EG12005', 'GeneID:949026
NC_000913	NP_416629.4	btsR	b2125	N/A	DNA-binding transcriptional activator BtsR	UniProtKB/Swiss-Prot:P0AFT5', 'ASAP:ABE-0007023', 'ECOCYC:EG12006', 'EcoGene:EG12006', 'GeneID:949024
NC_000913	NP_416630.1	btsS	b2126	N/A	high-affinity pyruvate receptor	UniProtKB/Swiss-Prot:P0AD14', 'ASAP:ABE-0007027', 'ECOCYC:EG12007', 'EcoGene:EG12007', 'GeneID:949027
NC_000913	NP_416631.1	mlrA	b2127	N/A	DNA-binding transcriptional activator MlrA	UniProtKB/Swiss-Prot:P33358', 'ASAP:ABE-0007030', 'ECOCYC:EG12008', 'EcoGene:EG12008', 'GeneID:949029
